C1,A1,action,strength,C1_afteraction,A1_afteraction
-3.699,7.136,change C1,0.7989999999999999,-2.9,7.93
-2.9,7.93,change C1,-0.5060000000000002,-3.406,7.617
-3.406,7.617,change C1,0.3200000000000003,-3.086,7.512
-3.086,7.512,change C1,-0.0050000000000003375,-3.091,7.728
-3.091,7.728,change C1,-0.5829999999999997,-3.674,8.27
-3.674,8.27,change C1,0.577,-3.097,7.565
-3.097,7.565,change C1,-0.7810000000000001,-3.878,7.446
-3.878,7.446,change C1,0.984,-2.894,7.663
-2.894,7.663,change C1,-0.19099999999999984,-3.085,7.226
-3.168,2.727,change C1,-0.35299999999999976,-3.521,3.334
-3.521,3.334,change C1,-0.006000000000000227,-3.527,2.273
-3.527,2.273,change C1,0.04899999999999993,-3.478,3.209
-3.478,3.209,change C1,-0.21199999999999974,-3.69,2.944
-3.69,2.944,change C1,0.4849999999999999,-3.205,2.725
-3.205,2.725,change C1,0.03200000000000003,-3.173,2.58
-3.139,2.28,change C1,0.1379999999999999,-3.001,2.415
-3.001,2.415,change C1,-0.552,-3.553,2.187
-3.553,2.187,change C1,0.22399999999999975,-3.329,2.079
-1.37,2.338,change C1,-0.014999999999999902,-1.385,2.296
-1.385,2.296,change C1,0.6234,-0.7616,2.81
-0.7616,2.81,change C1,-0.6603999999999999,-1.422,2.979
-1.422,2.979,change C1,0.07299999999999995,-1.349,2.757
-1.349,2.757,change C1,-0.013000000000000123,-1.362,1.787
-1.362,1.787,change C1,0.05600000000000005,-1.306,2.459
-1.306,2.459,change C1,0.21799999999999997,-1.088,3.079
-1.088,3.079,change C1,1.04382,-0.044180000000000004,2.255
-0.044180000000000004,2.255,change C1,-0.56882,-0.613,2.338
-0.613,2.338,change C1,-0.1473,-0.7603,2.296
-0.7603,2.296,change C1,0.16300000000000003,-0.5972999999999999,2.339
-0.5972999999999999,2.339,change C1,-0.0052000000000000934,-0.6025,1.967
-1.189,1.775,change C1,-0.10499999999999998,-1.294,2.211
-1.062,1.78,change C1,0.10350000000000004,-0.9585,2.385
-0.9585,2.385,change C1,-0.25650000000000006,-1.215,2.197
-1.09,0.8322999999999999,change C1,-0.02299999999999991,-1.113,0.915
-1.113,0.915,change C1,0.0020000000000000018,-1.111,0.6327
-1.111,0.6327,change C1,-17.619,-18.73,5.429
-20.76,2.689,change C1,-3.539999999999999,-24.3,1.649
-24.3,1.649,change C1,0.05000000000000071,-24.25,2.064
-24.25,2.064,change C1,11.47,-12.78,1.633
-12.78,1.633,change C1,14.581,1.801,2.314
1.801,2.314,change C1,2.8709999999999996,4.672,1.719
4.672,1.719,change C1,-3.276,1.396,2.621
1.806,2.853,change C1,-0.256,1.55,3.685
1.26,0.5123,change C1,-0.8220000000000001,0.438,0.9448
-2.411,0.9659,change C1,3.1917,0.7807000000000001,1.507
1.122,8.414,change C1,-0.17610000000000015,0.9459,8.984
2.426,4.302,change C1,-0.4760000000000002,1.95,3.862
0.5547000000000001,4.252,change C1,-1.1228000000000002,-0.5681,2.559
-0.2627,1.143,change C1,0.9516,0.6889,0.5578
-3.744,0.6123,change C1,239.644,235.9,47.21
235.9,47.21,change C1,-242.788,-6.888,3.861
-6.888,3.861,change C1,3.98,-2.908,2.202
-2.908,2.202,change C1,0.25,-2.658,2.524
-2.658,2.524,change C1,2.9148,0.25680000000000003,2.573
1.956,1.963,change C1,-0.07099999999999995,1.885,1.743
1.885,1.743,change C1,1.122,3.007,0.6631
-79.41,5.789,change C1,-2.260000000000005,-81.67,7.549
-81.67,7.549,change C1,1.0900000000000034,-80.58,7.216
-80.58,7.216,change C1,-0.4000000000000057,-80.98,6.252
-80.98,6.252,change C1,-3.039999999999992,-84.02,4.278
-84.02,4.278,change C1,47.01,-37.01,9.508
-37.01,9.508,change C1,-0.5800000000000054,-37.59,9.126
-37.59,9.126,change C1,-3.2099999999999937,-40.8,8.187
-40.8,8.187,change C1,3.8499999999999943,-36.95,7.732
-36.95,7.732,change C1,21.660000000000004,-15.29,8.989
-15.29,8.989,change C1,4.029999999999999,-11.26,9.708
-11.26,9.708,change C1,14.722,3.462,8.96
3.462,8.96,change C1,-29.692,-26.23,7.343
-26.23,7.343,change C1,0.2699999999999996,-25.96,8.138
-25.96,8.138,change C1,-2.509999999999998,-28.47,9.038
-28.47,9.038,change C1,8.36,-20.11,8.444
-20.11,8.444,change C1,16.522,-3.588,7.965
-3.588,7.965,change C1,12.575,8.987,7.767
8.987,7.767,change C1,-2.101,6.886,7.913
6.886,7.913,change C1,-3.7150000000000003,3.171,8.172
3.171,8.172,change C1,-2.7188,0.4522,9.112
0.4522,9.112,change C1,0.49300000000000005,0.9452,6.97
1.142,8.357,change C1,-0.1995999999999999,0.9424,6.542
0.4804,1.921,change C1,0.7166000000000001,1.197,0.8437000000000001
-3.755,2.511,change C1,-0.06200000000000028,-3.817,2.012
-3.817,2.012,change C1,-0.5060000000000002,-4.323,2.459
-4.323,2.459,change C1,0.7640000000000002,-3.559,2.265
-3.559,2.265,change C1,0.5170000000000003,-3.042,3.561
-3.042,3.561,change C1,-0.40500000000000025,-3.447,1.992
-3.447,1.992,change C1,1.504,-1.943,1.977
-1.943,1.977,change C1,1.1462,-0.7968,1.783
-0.7968,1.783,change C1,-0.7772000000000001,-1.574,2.355
-1.574,2.355,change C1,0.6987000000000001,-0.8753,1.914
-3.961,7.219,change C1,-0.2150000000000003,-4.176,8.114
-4.176,8.114,change C1,1.0470000000000002,-3.129,7.938
-3.129,7.938,change C1,-0.6859999999999999,-3.815,7.287
-3.815,7.287,change C1,1.403,-2.412,7.024
-2.412,7.024,change C1,0.4849999999999999,-1.927,7.476
-1.927,7.476,change C1,0.5960000000000001,-1.331,7.17
-1.331,7.17,change C1,1.4811999999999999,0.1502,6.761
-1.259,3.655,change C1,1.2012999999999998,-0.0577,2.944
-0.0577,2.944,change C1,0.43189999999999995,0.3742,2.53
0.3742,2.53,change C1,-0.08909999999999996,0.2851,2.217
0.2851,2.217,change C1,-0.016000000000000014,0.2691,3.243
0.019690000000000003,3.781,change C1,-0.32729,-0.30760000000000004,2.804
-0.6489,1.841,change C1,1.0218,0.3729,1.726
0.26730000000000004,1.248,change C1,-0.4952000000000001,-0.22790000000000002,1.499
-0.22790000000000002,1.499,change C1,1.0673000000000001,0.8394,1.175
-0.2287,1.459,change C1,0.11899999999999998,-0.1097,1.322
-0.1097,1.322,change C1,-0.7084,-0.8181,2.276
-1.429,1.891,change C1,-1.337,-2.766,2.168
-2.766,2.168,change C1,0.6280000000000001,-2.138,1.097
-2.138,1.097,change C1,1.6804999999999999,-0.4575,1.416
-0.4575,1.416,change C1,0.7893000000000001,0.33180000000000004,1.815
-0.8716,1.377,change C1,0.1724,-0.6992,1.342
